policy,latency_ms,P_gt
MinLoad-1,40.635393,0.6771717720573253
MinLoad-1,40.935393,0.6747266182163961
MinLoad-1,41.229849,0.6722814643754669
MinLoad-1,41.485393,0.6698363105345377
MinLoad-1,41.735393,0.6673911566936086
MinLoad-1,42.179849,0.6649460028526795
MinLoad-1,42.529849,0.6625008490117503
MinLoad-1,42.879849,0.6600556951708212
MinLoad-1,43.179849,0.657610541329892
MinLoad-1,43.535393,0.6551653874889629
MinLoad-1,43.879849,0.6527202336480337
MinLoad-1,44.229849,0.6502750798071045
MinLoad-1,44.729849,0.6478299259661754
MinLoad-1,45.185393,0.6453847721252461
MinLoad-1,45.528351,0.642939618284317
MinLoad-1,45.878351,0.6404944644433879
MinLoad-1,46.078351,0.6380493106024587
MinLoad-1,46.179849,0.6356041567615296
MinLoad-1,46.328351,0.6331590029206005
MinLoad-1,46.428351,0.6307138490796713
MinLoad-1,46.529849,0.6282686952387422
MinLoad-1,46.628351,0.6258235413978129
MinLoad-1,46.735393,0.6233783875568838
MinLoad-1,46.828351,0.6209332337159545
MinLoad-1,46.885393,0.6184880798750254
MinLoad-1,47.028351,0.6160429260340963
MinLoad-1,47.078351,0.6135977721931671
MinLoad-1,47.178351,0.611152618352238
MinLoad-1,47.278351,0.6087074645113089
MinLoad-1,47.329849,0.6062623106703797
MinLoad-1,47.428351,0.6038171568294506
MinLoad-1,47.528351,0.6013720029885213
MinLoad-1,47.628351,0.5989268491475922
MinLoad-1,47.728351,0.5964816953066631
MinLoad-1,47.829849,0.5940365414657338
MinLoad-1,47.928351,0.5915913876248047
MinLoad-1,47.979849,0.5891462337838755
MinLoad-1,48.078351,0.5867010799429464
MinLoad-1,48.185393,0.5842559261020173
MinLoad-1,48.328351,0.5818107722610881
MinLoad-1,48.478351,0.579365618420159
MinLoad-1,48.579849,0.5769204645792299
MinLoad-1,48.728351,0.5744753107383006
MinLoad-1,48.828351,0.5720301568973715
MinLoad-1,48.928351,0.5695850030564422
MinLoad-1,49.028351,0.5671398492155131
MinLoad-1,49.079849,0.5646946953745839
MinLoad-1,49.178351,0.5622495415336548
MinLoad-1,49.278351,0.5598043876927257
MinLoad-1,49.378351,0.5573592338517965
MinLoad-1,49.435393,0.5549140800108674
MinLoad-1,49.528351,0.5524689261699383
MinLoad-1,49.578351,0.550023772329009
MinLoad-1,49.635393,0.5475786184880799
MinLoad-1,49.728351,0.5451334646471507
MinLoad-1,49.828351,0.5426883108062215
MinLoad-1,49.878351,0.5402431569652923
MinLoad-1,49.978351,0.5377980031243632
MinLoad-1,50.078351,0.5353528492834341
MinLoad-1,50.178351,0.5329076954425049
MinLoad-1,50.278351,0.5304625416015758
MinLoad-1,50.329849,0.5280173877606467
MinLoad-1,50.478351,0.5255722339197175
MinLoad-1,50.628351,0.5231270800787883
MinLoad-1,50.728351,0.5206819262378591
MinLoad-1,50.828351,0.51823677239693
MinLoad-1,50.978351,0.5157916185560008
MinLoad-1,51.129849,0.5133464647150716
MinLoad-1,51.279849,0.5109013108741425
MinLoad-1,51.478351,0.5084561570332133
MinLoad-1,51.635393,0.5060110031922842
MinLoad-1,51.828351,0.5035658493513551
MinLoad-1,51.935393,0.5011206955104259
MinLoad-1,52.129849,0.4986755416694967
MinLoad-1,52.278351,0.49623038782856754
MinLoad-1,52.528351,0.4937852339876384
MinLoad-1,52.678351,0.49134008014670927
MinLoad-1,52.935393,0.48889492630578
MinLoad-1,53.178351,0.4864497724648509
MinLoad-1,53.328351,0.48400461862392175
MinLoad-1,53.478351,0.4815594647829926
MinLoad-1,53.678351,0.47911431094206347
MinLoad-1,53.928351,0.47666915710113433
MinLoad-1,54.178351,0.4742240032602051
MinLoad-1,54.328351,0.47177884941927595
MinLoad-1,54.579849,0.4693336955783468
MinLoad-1,54.878351,0.4668885417374177
MinLoad-1,55.128351,0.46444338789648854
MinLoad-1,55.379849,0.4619982340555593
MinLoad-1,55.678351,0.45955308021463015
MinLoad-1,55.885393,0.457107926373701
MinLoad-1,56.178351,0.4546627725327719
MinLoad-1,56.378351,0.45221761869184274
MinLoad-1,56.628351,0.4497724648509135
MinLoad-1,56.828351,0.44732731100998435
MinLoad-1,57.078351,0.4448821571690552
MinLoad-1,57.428351,0.4424370033281261
MinLoad-1,57.578351,0.43999184948719694
MinLoad-1,57.829849,0.4375466956462677
MinLoad-1,58.178351,0.43510154180533855
MinLoad-1,58.485393,0.4326563879644094
MinLoad-1,58.735393,0.4302112341234803
MinLoad-1,59.028351,0.42776608028255114
MinLoad-1,59.328351,0.425320926441622
MinLoad-1,59.678351,0.42287577260069276
MinLoad-1,60.028351,0.4204306187597636
MinLoad-1,60.278351,0.4179854649188345
MinLoad-1,60.578351,0.41554031107790534
MinLoad-1,60.978351,0.4130951572369762
MinLoad-1,61.278351,0.41065000339604696
MinLoad-1,61.629849,0.4082048495551178
MinLoad-1,61.978351,0.4057596957141887
MinLoad-1,62.328351,0.40331454187325955
MinLoad-1,62.585393,0.4008693880323304
MinLoad-1,63.028351,0.39842423419140116
MinLoad-1,63.629849,0.395979080350472
MinLoad-1,64.129849,0.3935339265095429
MinLoad-1,64.585393,0.39108877266861375
MinLoad-1,64.978351,0.3886436188276846
MinLoad-1,65.528351,0.38619846498675536
MinLoad-1,65.828351,0.3837533111458262
MinLoad-1,66.135393,0.3813081573048971
MinLoad-1,66.628351,0.37886300346396795
MinLoad-1,67.129849,0.3764178496230388
MinLoad-1,67.479849,0.3739726957821097
MinLoad-1,67.985393,0.37152754194118043
MinLoad-1,68.435393,0.3690823881002513
MinLoad-1,68.828351,0.36663723425932215
MinLoad-1,69.278351,0.364192080418393
MinLoad-1,69.535393,0.3617469265774639
MinLoad-1,70.079849,0.35930177273653463
MinLoad-1,70.578351,0.3568566188956055
MinLoad-1,71.028351,0.35441146505467636
MinLoad-1,71.478351,0.3519663112137472
MinLoad-1,71.878351,0.3495211573728181
MinLoad-1,72.278351,0.34707600353188883
MinLoad-1,72.785393,0.3446308496909597
MinLoad-1,73.479849,0.34218569585003056
MinLoad-1,74.035393,0.3397405420091014
MinLoad-1,74.529849,0.3372953881681723
MinLoad-1,74.979849,0.33485023432724303
MinLoad-1,75.679849,0.3324050804863139
MinLoad-1,76.185393,0.32995992664538476
MinLoad-1,76.635393,0.3275147728044556
MinLoad-1,77.028351,0.3250696189635265
MinLoad-1,77.535393,0.32262446512259735
MinLoad-1,78.229849,0.3201793112816681
MinLoad-1,78.535393,0.31773415744073896
MinLoad-1,79.079849,0.3152890035998098
MinLoad-1,79.528351,0.3128438497588807
MinLoad-1,80.079849,0.31039869591795155
MinLoad-1,80.485393,0.3079535420770223
MinLoad-1,80.885393,0.30550838823609316
MinLoad-1,81.578351,0.303063234395164
MinLoad-1,81.935393,0.3006180805542349
MinLoad-1,82.478351,0.29817292671330575
MinLoad-1,82.835393,0.2957277728723765
MinLoad-1,83.278351,0.29328261903144737
MinLoad-1,83.585393,0.29083746519051823
MinLoad-1,84.035393,0.2883923113495891
MinLoad-1,84.429849,0.28594715750865995
MinLoad-1,84.878351,0.2835020036677307
MinLoad-1,85.229849,0.28105684982680157
MinLoad-1,85.779849,0.27861169598587243
MinLoad-1,86.278351,0.2761665421449433
MinLoad-1,86.629849,0.27372138830401416
MinLoad-1,87.178351,0.271276234463085
MinLoad-1,87.629849,0.26883108062215577
MinLoad-1,88.078351,0.26638592678122663
MinLoad-1,88.535393,0.2639407729402975
MinLoad-1,88.885393,0.26149561909936836
MinLoad-1,89.428351,0.2590504652584392
MinLoad-1,89.979849,0.25660531141751
MinLoad-1,90.429849,0.25416015757658084
MinLoad-1,90.835393,0.2517150037356517
MinLoad-1,91.329849,0.24926984989472256
MinLoad-1,91.785393,0.24682469605379342
MinLoad-1,92.278351,0.24437954221286418
MinLoad-1,92.728351,0.24193438837193504
MinLoad-1,93.178351,0.2394892345310059
MinLoad-1,93.529849,0.23704408069007676
MinLoad-1,93.885393,0.23459892684914763
MinLoad-1,94.329849,0.2321537730082185
MinLoad-1,94.835393,0.22970861916728924
MinLoad-1,95.229849,0.2272634653263601
MinLoad-1,95.679849,0.22481831148543097
MinLoad-1,96.078351,0.22237315764450183
MinLoad-1,96.435393,0.2199280038035727
MinLoad-1,96.878351,0.21748284996264344
MinLoad-1,97.135393,0.2150376961217143
MinLoad-1,97.579849,0.21259254228078517
MinLoad-1,98.129849,0.21014738843985603
MinLoad-1,98.579849,0.2077022345989269
MinLoad-1,99.029849,0.20525708075799765
MinLoad-1,99.385393,0.2028119269170685
MinLoad-1,99.635393,0.20036677307613937
MinLoad-1,100.329849,0.19792161923521023
MinLoad-1,101.078351,0.1954764653942811
MinLoad-1,101.735393,0.19303131155335185
MinLoad-1,102.278351,0.1905861577124227
MinLoad-1,102.785393,0.18814100387149357
MinLoad-1,103.235393,0.18569585003056444
MinLoad-1,103.685393,0.1832506961896353
MinLoad-1,104.085393,0.18080554234870616
MinLoad-1,104.528351,0.1783603885077769
MinLoad-1,104.928351,0.17591523466684778
MinLoad-1,105.478351,0.17347008082591864
MinLoad-1,105.985393,0.1710249269849895
MinLoad-1,106.378351,0.16857977314406036
MinLoad-1,106.835393,0.16613461930313111
MinLoad-1,107.378351,0.16368946546220198
MinLoad-1,107.885393,0.16124431162127284
MinLoad-1,108.478351,0.1587991577803437
MinLoad-1,108.979849,0.15635400393941457
MinLoad-1,109.385393,0.15390885009848532
MinLoad-1,109.985393,0.15146369625755618
MinLoad-1,110.385393,0.14901854241662704
MinLoad-1,110.835393,0.1465733885756979
MinLoad-1,111.478351,0.14412823473476877
MinLoad-1,112.085393,0.14168308089383952
MinLoad-1,112.479849,0.13923792705291038
MinLoad-1,113.028351,0.13679277321198124
MinLoad-1,113.535393,0.1343476193710521
MinLoad-1,113.979849,0.13190246553012297
MinLoad-1,114.579849,0.12945731168919383
MinLoad-1,115.178351,0.12701215784826458
MinLoad-1,115.685393,0.12456700400733545
MinLoad-1,116.178351,0.12212185016640631
MinLoad-1,116.635393,0.11967669632547717
MinLoad-1,117.329849,0.11723154248454803
MinLoad-1,117.878351,0.11478638864361879
MinLoad-1,118.429849,0.11234123480268965
MinLoad-1,118.978351,0.10989608096176051
MinLoad-1,119.728351,0.10745092712083137
MinLoad-1,120.178351,0.10500577327990224
MinLoad-1,120.679849,0.10256061943897299
MinLoad-1,121.335393,0.10011546559804385
MinLoad-1,122.135393,0.09767031175711471
MinLoad-1,122.878351,0.09522515791618558
MinLoad-1,123.678351,0.09278000407525644
MinLoad-1,124.528351,0.09033485023432719
MinLoad-1,125.235393,0.08788969639339805
MinLoad-1,125.829849,0.08544454255246892
MinLoad-1,126.578351,0.08299938871153978
MinLoad-1,127.329849,0.08055423487061064
MinLoad-1,128.428351,0.0781090810296815
MinLoad-1,129.079849,0.07566392718875226
MinLoad-1,129.628351,0.07321877334782312
MinLoad-1,130.629849,0.07077361950689398
MinLoad-1,131.428351,0.06832846566596484
MinLoad-1,132.128351,0.0658833118250357
MinLoad-1,133.128351,0.06343815798410646
MinLoad-1,133.828351,0.06099300414317732
MinLoad-1,134.728351,0.05854785030224818
MinLoad-1,135.728351,0.056102696461319046
MinLoad-1,136.635393,0.05365754262038991
MinLoad-1,137.528351,0.05121238877946066
MinLoad-1,138.428351,0.04876723493853152
MinLoad-1,139.135393,0.046322081097602386
MinLoad-1,140.178351,0.04387692725667325
MinLoad-1,141.285393,0.04143177341574411
MinLoad-1,142.485393,0.03898661957481486
MinLoad-1,143.478351,0.036541465733885725
MinLoad-1,144.535393,0.03409631189295659
MinLoad-1,145.928351,0.03165115805202745
MinLoad-1,147.378351,0.029206004211098313
MinLoad-1,149.328351,0.026760850370169176
MinLoad-1,150.978351,0.024315696529239927
MinLoad-1,152.985393,0.02187054268831079
MinLoad-1,155.228351,0.019425388847381653
MinLoad-1,157.628351,0.016980235006452515
MinLoad-1,160.278351,0.014535081165523378
MinLoad-1,162.028351,0.01208992732459413
MinLoad-1,164.928351,0.009644773483664992
MinLoad-1,167.828351,0.007199619642735855
MinLoad-1,174.228351,0.004754465801806718
MinLoad-1,184.228351,0.0023093119608775803
MinLoad-2,24.425915,0.9999320790599742
MinLoad-2,24.975915,0.997486925219045
MinLoad-2,25.225915,0.9950417713781159
MinLoad-2,25.342513,0.9925966175371868
MinLoad-2,25.435393,0.9901514636962575
MinLoad-2,25.535393,0.9877063098553284
MinLoad-2,25.614344,0.9852611560143992
MinLoad-2,25.692513,0.9828160021734701
MinLoad-2,25.788325,0.980370848332541
MinLoad-2,25.864344,0.9779256944916117
MinLoad-2,25.935393,0.9754805406506826
MinLoad-2,25.989786,0.9730353868097534
MinLoad-2,26.042513,0.9705902329688243
MinLoad-2,26.089786,0.9681450791278952
MinLoad-2,26.139786,0.965699925286966
MinLoad-2,26.192513,0.9632547714460368
MinLoad-2,26.264344,0.9608096176051076
MinLoad-2,26.325915,0.9583644637641785
MinLoad-2,26.375915,0.9559193099232494
MinLoad-2,26.429849,0.9534741560823202
MinLoad-2,26.442513,0.951029002241391
MinLoad-2,26.492513,0.9485838484004618
MinLoad-2,26.535393,0.9461386945595327
MinLoad-2,26.585393,0.9436935407186036
MinLoad-2,26.635393,0.9412483868776744
MinLoad-2,26.679849,0.9388032330367452
MinLoad-2,26.729849,0.936358079195816
MinLoad-2,26.742513,0.9339129253548869
MinLoad-2,26.785393,0.9314677715139578
MinLoad-2,26.829849,0.9290226176730286
MinLoad-2,26.875915,0.9265774638320994
MinLoad-2,26.889786,0.9241323099911702
MinLoad-2,26.935393,0.9216871561502411
MinLoad-2,26.985393,0.919242002309312
MinLoad-2,27.029849,0.9167968484683828
MinLoad-2,27.079849,0.9143516946274537
MinLoad-2,27.129849,0.9119065407865244
MinLoad-2,27.175915,0.9094613869455953
MinLoad-2,27.189786,0.9070162331046662
MinLoad-2,27.229849,0.904571079263737
MinLoad-2,27.279849,0.9021259254228079
MinLoad-2,27.314344,0.8996807715818786
MinLoad-2,27.339786,0.8972356177409495
MinLoad-2,27.379849,0.8947904639000204
MinLoad-2,27.429849,0.8923453100590912
MinLoad-2,27.442513,0.8899001562181621
MinLoad-2,27.479849,0.887455002377233
MinLoad-2,27.529849,0.8850098485363037
MinLoad-2,27.564344,0.8825646946953746
MinLoad-2,27.588325,0.8801195408544454
MinLoad-2,27.629849,0.8776743870135163
MinLoad-2,27.679849,0.875229233172587
MinLoad-2,27.729849,0.8727840793316579
MinLoad-2,27.764344,0.8703389254907288
MinLoad-2,27.785393,0.8678937716497996
MinLoad-2,27.829849,0.8654486178088705
MinLoad-2,27.879849,0.8630034639679414
MinLoad-2,27.925915,0.8605583101270122
MinLoad-2,27.939786,0.858113156286083
MinLoad-2,27.979849,0.8556680024451538
MinLoad-2,28.029849,0.8532228486042247
MinLoad-2,28.042513,0.8507776947632955
MinLoad-2,28.085393,0.8483325409223663
MinLoad-2,28.129849,0.8458873870814372
MinLoad-2,28.179849,0.843442233240508
MinLoad-2,28.185393,0.8409970793995789
MinLoad-2,28.229849,0.8385519255586498
MinLoad-2,28.279849,0.8361067717177206
MinLoad-2,28.325915,0.8336616178767914
MinLoad-2,28.339786,0.8312164640358622
MinLoad-2,28.379849,0.8287713101949331
MinLoad-2,28.392513,0.826326156354004
MinLoad-2,28.435393,0.8238810025130747
MinLoad-2,28.479849,0.8214358486721456
MinLoad-2,28.525915,0.8189906948312164
MinLoad-2,28.538325,0.8165455409902873
MinLoad-2,28.579849,0.8141003871493582
MinLoad-2,28.625915,0.811655233308429
MinLoad-2,28.639786,0.8092100794674999
MinLoad-2,28.685393,0.8067649256265707
MinLoad-2,28.692513,0.8043197717856415
MinLoad-2,28.729849,0.8018746179447124
MinLoad-2,28.764344,0.7994294641037831
MinLoad-2,28.785393,0.796984310262854
MinLoad-2,28.829849,0.7945391564219249
MinLoad-2,28.839786,0.7920940025809957
MinLoad-2,28.879849,0.7896488487400666
MinLoad-2,28.892513,0.7872036948991374
MinLoad-2,28.935393,0.7847585410582083
MinLoad-2,28.979849,0.782313387217279
MinLoad-2,29.014344,0.7798682333763499
MinLoad-2,29.039786,0.7774230795354208
MinLoad-2,29.085393,0.7749779256944916
MinLoad-2,29.129849,0.7725327718535624
MinLoad-2,29.164344,0.7700876180126333
MinLoad-2,29.192513,0.7676424641717041
MinLoad-2,29.235393,0.765197310330775
MinLoad-2,29.277001,0.7627521564898458
MinLoad-2,29.314344,0.7603070026489167
MinLoad-2,29.338325,0.7578618488079876
MinLoad-2,29.379849,0.7554166949670583
MinLoad-2,29.425915,0.7529715411261292
MinLoad-2,29.438325,0.7505263872852
MinLoad-2,29.479849,0.7480812334442708
MinLoad-2,29.514344,0.7456360796033417
MinLoad-2,29.542513,0.7431909257624125
MinLoad-2,29.588325,0.7407457719214834
MinLoad-2,29.635393,0.7383006180805542
MinLoad-2,29.688325,0.7358554642396251
MinLoad-2,29.729849,0.733410310398696
MinLoad-2,29.779849,0.7309651565577668
MinLoad-2,29.814344,0.7285200027168376
MinLoad-2,29.835393,0.7260748488759085
MinLoad-2,29.879849,0.7236296950349792
MinLoad-2,29.929849,0.7211845411940501
MinLoad-2,29.975915,0.7187393873531209
MinLoad-2,29.985393,0.7162942335121918
MinLoad-2,30.035393,0.7138490796712627
MinLoad-2,30.077001,0.7114039258303335
MinLoad-2,30.129849,0.7089587719894044
MinLoad-2,30.142513,0.7065136181484752
MinLoad-2,30.189786,0.704068464307546
MinLoad-2,30.235393,0.7016233104666169
MinLoad-2,30.279849,0.6991781566256877
MinLoad-2,30.329849,0.6967330027847585
MinLoad-2,30.342513,0.6942878489438293
MinLoad-2,30.429849,0.6918426951029002
MinLoad-2,30.475915,0.6893975412619711
MinLoad-2,30.529849,0.6869523874210419
MinLoad-2,30.579849,0.6845072335801128
MinLoad-2,30.642513,0.6820620797391836
MinLoad-2,30.689786,0.6796169258982545
MinLoad-2,30.742513,0.6771717720573253
MinLoad-2,30.814344,0.6747266182163961
MinLoad-2,30.879849,0.6722814643754669
MinLoad-2,30.935393,0.6698363105345377
MinLoad-2,30.985393,0.6673911566936086
MinLoad-2,31.064344,0.6649460028526795
MinLoad-2,31.129849,0.6625008490117503
MinLoad-2,31.185393,0.6600556951708212
MinLoad-2,31.264344,0.657610541329892
MinLoad-2,31.335393,0.6551653874889629
MinLoad-2,31.429849,0.6527202336480337
MinLoad-2,31.525915,0.6502750798071045
MinLoad-2,31.592513,0.6478299259661754
MinLoad-2,31.679849,0.6453847721252461
MinLoad-2,31.779849,0.642939618284317
MinLoad-2,31.892513,0.6404944644433879
MinLoad-2,31.979849,0.6380493106024587
MinLoad-2,32.064344,0.6356041567615296
MinLoad-2,32.189786,0.6331590029206005
MinLoad-2,32.338325,0.6307138490796713
MinLoad-2,32.477001,0.6282686952387422
MinLoad-2,32.579849,0.6258235413978129
MinLoad-2,32.714344,0.6233783875568838
MinLoad-2,32.829849,0.6209332337159545
MinLoad-2,32.929849,0.6184880798750254
MinLoad-2,33.085393,0.6160429260340963
MinLoad-2,33.227001,0.6135977721931671
MinLoad-2,33.375915,0.611152618352238
MinLoad-2,33.489786,0.6087074645113089
MinLoad-2,33.629849,0.6062623106703797
MinLoad-2,33.785393,0.6038171568294506
MinLoad-2,33.929849,0.6013720029885213
MinLoad-2,34.042513,0.5989268491475922
MinLoad-2,34.229849,0.5964816953066631
MinLoad-2,34.342513,0.5940365414657338
MinLoad-2,34.438325,0.5915913876248047
MinLoad-2,34.677001,0.5891462337838755
MinLoad-2,34.827001,0.5867010799429464
MinLoad-2,34.964344,0.5842559261020173
MinLoad-2,35.127001,0.5818107722610881
MinLoad-2,35.239786,0.579365618420159
MinLoad-2,35.464344,0.5769204645792299
MinLoad-2,35.692513,0.5744753107383006
MinLoad-2,35.877001,0.5720301568973715
MinLoad-2,36.079849,0.5695850030564422
MinLoad-2,36.189786,0.5671398492155131
MinLoad-2,36.389786,0.5646946953745839
MinLoad-2,36.579849,0.5622495415336548
MinLoad-2,36.792513,0.5598043876927257
MinLoad-2,36.977001,0.5573592338517965
MinLoad-2,37.188325,0.5549140800108674
MinLoad-2,37.379849,0.5524689261699383
MinLoad-2,37.539786,0.550023772329009
MinLoad-2,37.814344,0.5475786184880799
MinLoad-2,38.089786,0.5451334646471507
MinLoad-2,38.364344,0.5426883108062215
MinLoad-2,38.564344,0.5402431569652923
MinLoad-2,38.785393,0.5377980031243632
MinLoad-2,39.079849,0.5353528492834341
MinLoad-2,39.327001,0.5329076954425049
MinLoad-2,39.575915,0.5304625416015758
MinLoad-2,39.842513,0.5280173877606467
MinLoad-2,40.129849,0.5255722339197175
MinLoad-2,40.427001,0.5231270800787883
MinLoad-2,40.677001,0.5206819262378591
MinLoad-2,40.842513,0.51823677239693
MinLoad-2,41.088325,0.5157916185560008
MinLoad-2,41.279849,0.5133464647150716
MinLoad-2,41.45369,0.5109013108741425
MinLoad-2,41.667773,0.5084561570332133
MinLoad-2,41.770769,0.5060110031922842
MinLoad-2,41.889786,0.5035658493513551
MinLoad-2,42.020769,0.5011206955104259
MinLoad-2,42.15369,0.4986755416694967
MinLoad-2,42.25369,0.49623038782856754
MinLoad-2,42.327001,0.4937852339876384
MinLoad-2,42.417773,0.49134008014670927
MinLoad-2,42.50369,0.48889492630578
MinLoad-2,42.629849,0.4864497724648509
MinLoad-2,42.717773,0.48400461862392175
MinLoad-2,42.835393,0.4815594647829926
MinLoad-2,42.95369,0.47911431094206347
MinLoad-2,43.05369,0.47666915710113433
MinLoad-2,43.135393,0.4742240032602051
MinLoad-2,43.220769,0.47177884941927595
MinLoad-2,43.327001,0.4693336955783468
MinLoad-2,43.438325,0.4668885417374177
MinLoad-2,43.567773,0.46444338789648854
MinLoad-2,43.667773,0.4619982340555593
MinLoad-2,43.770769,0.45955308021463015
MinLoad-2,43.970769,0.457107926373701
MinLoad-2,44.079849,0.4546627725327719
MinLoad-2,44.217773,0.45221761869184274
MinLoad-2,44.317773,0.4497724648509135
MinLoad-2,44.45369,0.44732731100998435
MinLoad-2,44.567773,0.4448821571690552
MinLoad-2,44.635393,0.4424370033281261
MinLoad-2,44.729849,0.43999184948719694
MinLoad-2,44.820769,0.4375466956462677
MinLoad-2,44.95369,0.43510154180533855
MinLoad-2,45.070769,0.4326563879644094
MinLoad-2,45.15369,0.4302112341234803
MinLoad-2,45.220769,0.42776608028255114
MinLoad-2,45.30369,0.425320926441622
MinLoad-2,45.370769,0.42287577260069276
MinLoad-2,45.479849,0.4204306187597636
MinLoad-2,45.570769,0.4179854649188345
MinLoad-2,45.685393,0.41554031107790534
MinLoad-2,45.767773,0.4130951572369762
MinLoad-2,45.828351,0.41065000339604696
MinLoad-2,45.917773,0.4082048495551178
MinLoad-2,45.978351,0.4057596957141887
MinLoad-2,46.05369,0.40331454187325955
MinLoad-2,46.128351,0.4008693880323304
MinLoad-2,46.220769,0.39842423419140116
MinLoad-2,46.279849,0.395979080350472
MinLoad-2,46.40369,0.3935339265095429
MinLoad-2,46.464344,0.39108877266861375
MinLoad-2,46.528351,0.3886436188276846
MinLoad-2,46.628351,0.38619846498675536
MinLoad-2,46.720769,0.3837533111458262
MinLoad-2,46.778351,0.3813081573048971
MinLoad-2,46.870769,0.37886300346396795
MinLoad-2,46.928351,0.3764178496230388
MinLoad-2,47.029849,0.3739726957821097
MinLoad-2,47.128351,0.37152754194118043
MinLoad-2,47.178351,0.3690823881002513
MinLoad-2,47.277001,0.36663723425932215
MinLoad-2,47.378351,0.364192080418393
MinLoad-2,47.428351,0.3617469265774639
MinLoad-2,47.485393,0.35930177273653463
MinLoad-2,47.578351,0.3568566188956055
MinLoad-2,47.628351,0.35441146505467636
MinLoad-2,47.728351,0.3519663112137472
MinLoad-2,47.828351,0.3495211573728181
MinLoad-2,47.917773,0.34707600353188883
MinLoad-2,47.985393,0.3446308496909597
MinLoad-2,48.070769,0.34218569585003056
MinLoad-2,48.167773,0.3397405420091014
MinLoad-2,48.228351,0.3372953881681723
MinLoad-2,48.328351,0.33485023432724303
MinLoad-2,48.420769,0.3324050804863139
MinLoad-2,48.564344,0.32995992664538476
MinLoad-2,48.628351,0.3275147728044556
MinLoad-2,48.720769,0.3250696189635265
MinLoad-2,48.80369,0.32262446512259735
MinLoad-2,48.914344,0.3201793112816681
MinLoad-2,48.985393,0.31773415744073896
MinLoad-2,49.085393,0.3152890035998098
MinLoad-2,49.178351,0.3128438497588807
MinLoad-2,49.278351,0.31039869591795155
MinLoad-2,49.328351,0.3079535420770223
MinLoad-2,49.40369,0.30550838823609316
MinLoad-2,49.478351,0.303063234395164
MinLoad-2,49.570769,0.3006180805542349
MinLoad-2,49.628351,0.29817292671330575
MinLoad-2,49.720769,0.2957277728723765
MinLoad-2,49.778351,0.29328261903144737
MinLoad-2,49.85369,0.29083746519051823
MinLoad-2,49.928351,0.2883923113495891
MinLoad-2,50.028351,0.28594715750865995
MinLoad-2,50.117773,0.2835020036677307
MinLoad-2,50.178351,0.28105684982680157
MinLoad-2,50.278351,0.27861169598587243
MinLoad-2,50.335393,0.2761665421449433
MinLoad-2,50.478351,0.27372138830401416
MinLoad-2,50.628351,0.271276234463085
MinLoad-2,50.728351,0.26883108062215577
MinLoad-2,50.85369,0.26638592678122663
MinLoad-2,51.029849,0.2639407729402975
MinLoad-2,51.135393,0.26149561909936836
MinLoad-2,51.278351,0.2590504652584392
MinLoad-2,51.428351,0.25660531141751
MinLoad-2,51.620769,0.25416015757658084
MinLoad-2,51.820769,0.2517150037356517
MinLoad-2,52.05369,0.24926984989472256
MinLoad-2,52.229849,0.24682469605379342
MinLoad-2,52.375915,0.24437954221286418
MinLoad-2,52.567773,0.24193438837193504
MinLoad-2,52.679849,0.2394892345310059
MinLoad-2,52.978351,0.23704408069007676
MinLoad-2,53.20369,0.23459892684914763
MinLoad-2,53.392513,0.2321537730082185
MinLoad-2,53.717773,0.22970861916728924
MinLoad-2,54.00369,0.2272634653263601
MinLoad-2,54.264344,0.22481831148543097
MinLoad-2,54.620769,0.22237315764450183
MinLoad-2,54.929849,0.2199280038035727
MinLoad-2,55.228351,0.21748284996264344
MinLoad-2,55.578351,0.2150376961217143
MinLoad-2,56.039786,0.21259254228078517
MinLoad-2,56.378351,0.21014738843985603
MinLoad-2,56.70369,0.2077022345989269
MinLoad-2,57.170769,0.20525708075799765
MinLoad-2,57.578351,0.2028119269170685
MinLoad-2,57.95369,0.20036677307613937
MinLoad-2,58.317773,0.19792161923521023
MinLoad-2,58.792513,0.1954764653942811
MinLoad-2,59.278351,0.19303131155335185
MinLoad-2,59.678351,0.1905861577124227
MinLoad-2,60.125915,0.18814100387149357
MinLoad-2,60.492513,0.18569585003056444
MinLoad-2,60.929849,0.1832506961896353
MinLoad-2,61.564344,0.18080554234870616
MinLoad-2,62.028351,0.1783603885077769
MinLoad-2,62.585393,0.17591523466684778
MinLoad-2,63.170769,0.17347008082591864
MinLoad-2,63.85369,0.1710249269849895
MinLoad-2,64.478351,0.16857977314406036
MinLoad-2,64.929849,0.16613461930313111
MinLoad-2,65.539786,0.16368946546220198
MinLoad-2,65.979849,0.16124431162127284
MinLoad-2,66.329849,0.1587991577803437
MinLoad-2,66.928351,0.15635400393941457
MinLoad-2,67.578351,0.15390885009848532
MinLoad-2,68.278351,0.15146369625755618
MinLoad-2,68.779849,0.14901854241662704
MinLoad-2,69.278351,0.1465733885756979
MinLoad-2,69.827001,0.14412823473476877
MinLoad-2,70.328351,0.14168308089383952
MinLoad-2,71.028351,0.13923792705291038
MinLoad-2,71.564344,0.13679277321198124
MinLoad-2,72.270769,0.1343476193710521
MinLoad-2,72.878351,0.13190246553012297
MinLoad-2,73.820769,0.12945731168919383
MinLoad-2,74.478351,0.12701215784826458
MinLoad-2,75.189786,0.12456700400733545
MinLoad-2,76.029849,0.12212185016640631
