episode,step,reward
60,12,0.520256
60,13,0.527353
60,14,0.449457
60,15,0.453392
61,1,0.471671
61,2,0.489181
61,3,0.542752
61,4,0.426354
61,5,0.498772
61,6,0.471953
61,7,0.505225
61,8,0.511172
61,9,0.466918
61,10,0.485977
61,11,0.491912
61,12,0.464905
61,13,0.461216
61,14,0.469924
61,15,0.483369
62,1,0.492966
62,2,0.521063
62,3,0.430471
62,4,0.492138
62,5,0.453964
62,6,0.442703
62,7,0.498734
62,8,0.551831
62,9,0.521229
62,10,0.458472
62,11,0.462049
62,12,0.480526
62,13,0.513658
62,14,0.446553
62,15,0.495069
63,1,0.397650
63,2,0.459310
63,3,0.518586
63,4,0.474794
63,5,0.465385
63,6,0.527501
63,7,0.501632
63,8,0.465794
63,9,0.457219
63,10,0.473044
63,11,0.460355
63,12,0.457245
63,13,0.510596
63,14,0.498313
63,15,0.497013
64,1,0.456642
64,2,0.467732
64,3,0.467401
64,4,0.447042
64,5,0.474817
64,6,0.529172
64,7,0.502140
64,8,0.509646
64,9,0.499514
64,10,0.224344
64,11,0.513603
64,12,0.491835
64,13,0.458786
64,14,0.478060
64,15,0.488493
65,1,0.493109
65,2,0.504352
65,3,0.492966
65,4,0.539068
65,5,0.527542
65,6,0.439559
65,7,0.449638
65,8,0.452784
65,9,0.477886
65,10,0.480967
65,11,0.514781
65,12,0.484316
65,13,0.495988
65,14,0.448023
65,15,0.529871
66,1,0.488479
66,2,0.547988
66,3,0.468890
66,4,0.494081
66,5,0.488371
66,6,0.506937
66,7,0.507063
66,8,0.506435
66,9,0.520121
66,10,0.534054
66,11,0.538488
66,12,0.495517
66,13,0.531136
66,14,0.538805
66,15,0.514439
67,1,0.510413
67,2,0.458982
67,3,0.441444
67,4,0.496160
67,5,0.454851
67,6,0.467778
67,7,0.446738
67,8,0.469762
67,9,0.495181
67,10,0.470104
67,11,0.476390
67,12,0.514417
67,13,0.513670
67,14,0.508692
67,15,0.477511
68,1,0.547988
68,2,0.495545
68,3,0.483274
