episode,step,reward
84,6,0.515668
84,7,0.457414
84,8,0.431041
84,9,0.275752
84,10,0.429531
84,11,0.497013
84,12,0.456752
84,13,0.499727
84,14,0.506117
84,15,0.498081
85,1,0.445859
85,2,0.471671
85,3,0.495545
85,4,0.465922
85,5,0.512291
85,6,0.497094
85,7,0.520477
85,8,0.497922
85,9,0.521612
85,10,0.496562
85,11,0.434096
85,12,0.499840
85,13,0.493791
85,14,0.496160
85,15,0.467503
86,1,0.436940
86,2,0.547172
86,3,0.450990
86,4,0.459244
86,5,0.497833
86,6,0.540846
86,7,0.524523
86,8,0.456070
86,9,0.491818
86,10,0.547988
86,11,0.488298
86,12,0.493072
86,13,0.289726
86,14,0.451460
86,15,0.497287
87,1,0.495783
87,2,0.489100
87,3,0.496160
87,4,0.466638
87,5,0.498278
87,6,0.493545
87,7,0.534411
87,8,0.480650
87,9,0.500447
87,10,0.465934
87,11,0.543157
87,12,0.485309
87,13,0.455019
87,14,0.476800
87,15,0.458242
88,1,0.495545
88,2,0.457129
88,3,0.516144
88,4,0.459168
88,5,0.462475
88,6,0.468120
88,7,0.463720
88,8,0.468711
88,9,0.476629
88,10,0.474269
88,11,0.489386
88,12,0.481361
88,13,0.496676
88,14,0.531289
88,15,0.458120
89,1,0.495545
89,2,0.499364
89,3,0.473907
89,4,0.498768
89,5,0.477586
89,6,0.496676
89,7,0.531753
89,8,0.524111
89,9,0.523135
89,10,0.464885
89,11,0.451953
89,12,0.495589
89,13,0.506369
89,14,0.466383
89,15,0.405085
90,1,0.475183
90,2,0.459320
90,3,0.494117
90,4,0.451069
90,5,0.463012
90,6,0.574110
90,7,0.499364
90,8,0.475599
90,9,0.446165
90,10,0.507416
90,11,0.468425
90,12,0.479866
90,13,0.483528
90,14,0.537327
90,15,0.519105
91,1,0.485880
91,2,0.531079
91,3,0.549866
91,4,0.530461
91,5,0.445861
91,6,0.449062
91,7,0.439913
91,8,0.447196
91,9,0.489335
91,10,0.443200
91,11,0.492148
91,12,0.540239
91,13,0.254376
91,14,0.498624
91,15,0.462561
92,1,0.489181
92,2,0.469752
92,3,0.500440
92,4,0.411744
92,5,0.503353
92,6,0.523217
92,7,0.493441
92,8,0.458400
92,9,0.495156
92,10,0.524004
92,11,0.520124
92,12,0.442844
92,13,0.454875
92,14,0.497013
92,15,0.523217
93,1,0.456475
93,2,0.306039
93,3,0.446836
93,4,0.499364
93,5,0.466866
93,6,0.496817
93,7,0.542116
93,8,0.471671
93,9,0.498283
93,10,0.506369
93,11,0.371619
93,12,0.502064
93,13,0.499683
93,14,0.498768
93,15,0.504620
94,1,0.521122
94,2,0.511180
94,3,0.471395
94,4,0.456780
94,5,0.514107
94,6,0.464197
94,7,0.476214
94,8,0.478394
94,9,0.441697
94,10,0.471586
94,11,0.455646
94,12,0.462416
94,13,0.417197
94,14,0.545137
94,15,0.463974
95,1,0.547988
95,2,0.532282
95,3,0.500261
95,4,0.519867
95,5,0.480650
95,6,0.519906
95,7,0.435590
95,8,0.439897
95,9,0.427338
95,10,0.465315
95,11,0.521846
95,12,0.461608
95,13,0.487807
95,14,0.533967
95,15,0.528923
96,1,0.529648
96,2,0.498445
96,3,0.452414
96,4,0.493727
96,5,0.541922
96,6,0.529434
96,7,0.519197
96,8,0.522308
96,9,0.504352
96,10,0.536505
96,11,0.533704
96,12,0.437275
96,13,0.543944
96,14,0.530733
96,15,0.497733
97,1,0.508753
97,2,0.463495
97,3,0.525421
97,4,0.333611
97,5,0.485647
97,6,0.506442
97,7,0.483585
97,8,0.426354
97,9,0.430537
97,10,0.504123
97,11,0.549721
97,12,0.537488
97,13,0.548281
97,14,0.497922
97,15,0.457620
98,1,0.510413
98,2,0.525622
98,3,0.540988
98,4,0.512790
98,5,0.522955
98,6,0.307178
98,7,0.495768
98,8,0.501765
98,9,0.489961
98,10,0.462074
98,11,0.453285
98,12,0.492250
98,13,0.524795
98,14,0.499972
98,15,0.490798
99,1,0.500261
99,2,0.513402
99,3,0.503279
99,4,0.508587
99,5,0.537823
99,6,0.504123
99,7,0.464270
99,8,0.445093
99,9,0.465593
99,10,0.478337
99,11,0.406025
99,12,0.467746
99,13,0.509059
99,14,0.547988
99,15,0.471824
100,1,0.495783
100,2,0.479597
100,3,0.574110
100,4,0.509726
100,5,0.472948
100,6,0.485318
100,7,0.481361
100,8,0.444649
100,9,0.455558
100,10,0.516817
100,11,0.457767
100,12,0.460538
100,13,0.510400
100,14,0.453805
100,15,0.453424
101,1,0.489181
101,2,0.492966
101,3,0.564999
101,4,0.497922
101,5,0.497891
101,6,0.501863
101,7,0.519394
101,8,0.495212
101,9,0.490988
101,10,0.530036
101,11,0.479057
101,12,0.499727
101,13,0.470051
101,14,0.448366
101,15,0.468499
102,1,0.474816
102,2,0.504123
102,3,0.549859
102,4,0.555555
102,5,0.534495
102,6,0.534042
102,7,0.494332
102,8,0.485899
102,9,0.463451
102,10,0.522955
102,11,0.497891
102,12,0.489870
102,13,0.498310
102,14,0.498283
102,15,0.493637
103,1,0.473956
103,2,0.496995
103,3,0.555991
103,4,0.512493
103,5,0.505338
103,6,0.454283
