episode,step,reward
98,9,0.464706
98,10,0.433730
98,11,0.493604
98,12,0.463749
98,13,0.484655
98,14,0.452010
98,15,0.532467
99,1,0.574110
99,2,0.532255
99,3,0.524523
99,4,0.547988
99,5,0.534518
99,6,0.574110
99,7,0.482941
99,8,0.476909
99,9,0.434589
99,10,0.419837
99,11,0.408884
99,12,0.437492
99,13,0.434589
99,14,0.452485
99,15,0.411744
100,1,0.202543
100,2,0.464030
100,3,0.443116
100,4,0.411744
100,5,0.495545
100,6,0.503560
100,7,0.547988
100,8,0.531624
100,9,0.490456
100,10,0.524667
100,11,0.452414
100,12,0.485516
100,13,0.547988
100,14,0.435590
100,15,0.449266
101,1,0.480236
101,2,0.574110
101,3,0.539811
101,4,0.539533
101,5,0.542640
101,6,0.510381
101,7,0.574110
101,8,0.525622
101,9,0.533703
101,10,0.486746
101,11,0.576623
101,12,0.480650
101,13,0.486420
101,14,0.574110
101,15,0.453502
102,1,0.411744
102,2,0.477873
102,3,0.458948
102,4,0.547988
102,5,0.332413
102,6,0.457772
102,7,0.479901
102,8,0.430471
102,9,0.485602
102,10,0.564999
102,11,0.472171
102,12,0.577435
102,13,0.461575
102,14,0.459268
102,15,0.411744
103,1,0.441431
103,2,0.488479
103,3,0.530507
103,4,0.506090
103,5,0.476142
103,6,0.478941
